hex_id,geometry,pred_peak_month,pred_peak_share,area_weight_km2,wind_peak_month,wind_peak_share,wind_profile_metric,circular_peak_month_difference,signed_peak_month_shift,peak_month_share_difference,abs_peak_month_share_difference
4617,"POLYGON ((4594866.4719297355 4783933.026780302, 4565999.381868498 4783933.026780329, 4551565.836837887 4808932.660106584, 4565999.381868512 4833932.293433814, 4594866.471929752 4833932.2934337845, 4609300.016960362 4808932.660106542, 4594866.4719297355 4783933.026780302))",12,0.3479135988036523,2165.0000000225527,3,0.2331324911955208,frequency,3,-3,0.11478110760813151,0.11478110760813151
4618,"POLYGON ((4594866.471929752 4833932.2934337845, 4565999.381868512 4833932.293433814, 4551565.836837903 4858931.926760047, 4565999.381868532 4883931.560086247, 4594866.471929773 4883931.560086224, 4609300.016960381 4858931.926760007, 4594866.471929752 4833932.2934337845))",12,0.2977064995762166,2164.999999979282,3,0.2244128372289476,frequency,3,-3,0.073293662347269,0.073293662347269
4619,"POLYGON ((4594866.471929773 4883931.560086224, 4565999.381868532 4883931.560086247, 4551565.836837921 4908931.193412462, 4565999.381868554 4933930.826739632, 4594866.471929798 4933930.826739615, 4609300.016960406 4908931.193412408, 4594866.471929773 4883931.560086224))",12,0.2486810780417032,2165.0000000225527,12,0.2335958387265636,frequency,0,0,0.01508523931513961,0.01508523931513961
4620,"POLYGON ((4594866.471929798 4933930.826739615, 4565999.381868554 4933930.826739632, 4551565.8368379455 4958930.460065819, 4565999.381868582 4983930.093391972, 4594866.471929827 4983930.093391973, 4609300.016960434 4958930.460065788, 4594866.471929798 4933930.826739615))",3,0.2715814527022234,2164.999999979241,1,0.2085480105989233,frequency,2,2,0.06303344210330009,0.06303344210330009
4622,"POLYGON ((4594866.47192986 5033929.360045283, 4565999.38186861 5033929.360045297, 4551565.836838001 5058928.993371445, 4565999.381868644 5083928.626697583, 4594866.471929897 5083928.62669757, 4609300.0169605035 5058928.993371415, 4594866.47192986 5033929.360045283))",1,0.2923964220971262,2164.9999999792417,9,0.282557061350872,frequency,4,4,0.009839360746254189,0.009839360746254189
4650,"POLYGON ((4638167.107039393 2058972.99377462, 4609300.016976519 2058972.993775129, 4594866.471944807 2083972.6271114445, 4609300.016975937 2108972.2604481904, 4638167.107038754 2108972.2604476847, 4652600.652070498 2083972.627110437, 4638167.107039393 2058972.99377462))",10,0.3149137824959953,2165.0000000225527,10,0.3567188870584096,frequency,0,0,-0.04180510456241432,0.04180510456241432
4651,"POLYGON ((4638167.107038754 2108972.2604476847, 4609300.016975937 2108972.2604481904, 4594866.471944256 2133971.8937842892, 4609300.016975357 2158971.5271198116, 4638167.107038116 2158971.5271193185, 4652600.65206983 2133971.8937832853, 4638167.107038754 2108972.2604476847))",10,0.3921481053871712,2164.999999979262,1,0.2497292907417433,frequency,3,-3,0.1424188146454279,0.1424188146454279
4652,"POLYGON ((4638167.107038116 2158971.5271193185, 4609300.016975357 2158971.5271198116, 4594866.471943705 2183971.1604556884, 4609300.016974779 2208970.793791986, 4638167.10703748 2208970.7937914925, 4652600.652069164 2183971.160454698, 4638167.107038116 2158971.5271193185))",10,0.313208571338215,2165.0000000225527,2,0.3212816332867568,frequency,4,-4,-0.008073061948541793,0.008073061948541793
4653,"POLYGON ((4638167.10703748 2208970.7937914925, 4609300.016974779 2208970.793791986, 4594866.471943157 2233970.4271276267, 4609300.016974204 2258970.060462687, 4638167.107036848 2258970.0604622047, 4652600.6520685 2233970.4271266535, 4638167.10703748 2208970.7937914925))",10,0.3067979008713427,2164.999999979262,12,0.2203621038086975,frequency,2,-2,0.08643579706264518,0.08643579706264518
4659,"POLYGON ((4638167.107033773 2508966.3938112846, 4609300.01697141 2508966.3938117246, 4594866.471939974 2533966.0271458216, 4609300.016970874 2558965.6604793724, 4638167.107033184 2558965.6604789426, 4652600.652064647 2533966.027144948, 4638167.107033773 2508966.3938112846))",2,0.526075692791658,2164.999999979262,2,0.2515918786117944,frequency,0,0,0.2744838141798636,0.2744838141798636
4660,"POLYGON ((4638167.107033184 2558965.6604789426, 4609300.016970874 2558965.6604793724, 4594866.47193947 2583965.2938141967, 4609300.016970347 2608964.927147482, 4638167.107032604 2608964.9271470625, 4652600.652064035 2583965.2938133436, 4638167.107033184 2558965.6604789426))",10,0.508984312106235,2165.0000000225527,10,0.3581959983930773,frequency,0,0,0.15078831371315765,0.15078831371315765
4661,"POLYGON ((4638167.107032604 2608964.9271470625, 4609300.016970347 2608964.927147482, 4594866.471938974 2633964.5604810277, 4609300.01696983 2658964.193814057, 4638167.107032035 2658964.1938136476, 4652600.652063434 2633964.5604802016, 4638167.107032604 2608964.9271470625))",10,0.6622148767036232,2164.999999979262,10,0.2717642253009929,frequency,0,0,0.3904506514026303,0.3904506514026303
4662,"POLYGON ((4638167.107032035 2658964.1938136476, 4609300.01696983 2658964.193814057, 4594866.471938489 2683963.827148325, 4609300.016969324 2708963.4604810895, 4638167.107031478 2708963.4604806895, 4652600.652062845 2683963.8271475243, 4638167.107032035 2658964.1938136476))",1,0.3550258062414539,2165.0000000225527,11,0.1794444252053325,frequency,2,2,0.17558138103612142,0.17558138103612142
4663,"POLYGON ((4638167.107031478 2708963.4604806895, 4609300.016969324 2708963.4604810895, 4594866.471938013 2733963.0938140904, 4609300.01696883 2758962.7271465864, 4638167.107030934 2758962.7271462018, 4652600.65206227 2733963.0938133025, 4638167.107031478 2708963.4604806895))",1,0.4400287609127991,2164.9999999792417,1,0.3713700510389041,frequency,0,0,0.068658709873895,0.068658709873895
4664,"POLYGON ((4638167.107030934 2758962.7271462018, 4609300.01696883 2758962.7271465864, 4594866.471937549 2783962.3604803104, 4609300.016968347 2808961.9938125457, 4638167.107030403 2808961.9938121685, 4652600.652061707 2783962.3604795453, 4638167.107030934 2758962.7271462018))",1,0.3837226046244147,2165.0000000225723,1,0.4135026990908518,frequency,0,0,-0.02978009446643709,0.02978009446643709
4665,"POLYGON ((4638167.107030403 2808961.9938121685, 4609300.016968347 2808961.9938125457, 4594866.471937097 2833961.6271449984, 4609300.016967877 2858961.2604779676, 4638167.107029885 2858961.260477607, 4652600.652061159 2833961.627144258, 4638167.107030403 2808961.9938121685))",3,0.2545766420624009,2165.0000000225527,1,0.2380105932489414,frequency,2,2,0.016566048813459494,0.016566048813459494
4666,"POLYGON ((4638167.107029885 2858961.260477607, 4609300.016967877 2858961.2604779676, 4594866.471936656 2883960.8938101456, 4609300.01696742 2908960.5271418616, 4638167.107029382 2908960.527141512, 4652600.652060625 2883960.8938094308, 4638167.107029885 2858961.260477607))",1,0.2508300309890517,2164.999999979262,1,0.2704570002289745,frequency,0,0,-0.019626969239922798,0.019626969239922798
4667,"POLYGON ((4638167.107029382 2908960.527141512, 4609300.01696742 2908960.5271418616, 4594866.471936229 2933960.160473771, 4609300.016966976 2958959.7938062297, 4638167.107028894 2958959.793805884, 4652600.652060107 2933960.1604730682, 4638167.107029382 2908960.527141512))",2,0.1966322784987319,2165.0000000225527,1,0.2665765189742172,frequency,1,1,-0.06994424047548528,0.06994424047548528
4668,"POLYGON ((4638167.107028894 2958959.793805884, 4609300.016966976 2958959.7938062297, 4594866.471935814 2983959.427137869, 4609300.016966547 3008959.0604690732, 4638167.107028421 3008959.060468739, 4652600.652059604 2983959.427137197, 4638167.107028894 2958959.793805884))",1,0.238731736010519,2164.999999979262,2,0.2418012231495276,frequency,1,-1,-0.003069487139008592,0.003069487139008592
4669,"POLYGON ((4638167.107028421 3008959.060468739, 4609300.016966547 3008959.0604690732, 4594866.471935414 3033958.6938004494, 4609300.0169661315 3058958.3271324076, 4638167.107027964 3058958.3271320905, 4652600.652059118 3033958.6937998035, 4638167.107028421 3008959.060468739))",3,0.1423122571082177,2165.0000000225527,2,0.241559325880951,frequency,1,1,-0.09924706877273329,0.09924706877273329
4670,"POLYGON ((4638167.107027964 3058958.3271320905, 4609300.0169661315 3058958.3271324076, 4594866.471935025 3083957.9604635304, 4609300.016965731 3108957.5937942415, 4638167.107027522 3108957.5937939286, 4652600.652058648 3083957.960462906, 4638167.107027964 3058958.3271320905))",10,0.2832835059329979,2164.999999979262,1,0.2582242141957407,frequency,3,-3,0.025059291737257183,0.025059291737257183
4671,"POLYGON ((4638167.107027522 3108957.5937939286, 4609300.016965731 3108957.5937942415, 4594866.471934653 3133957.2271251036, 4609300.0169653455 3158956.8604565724, 4638167.107027098 3158956.8604562753, 4652600.652058195 3133957.2271245006, 4638167.107027522 3108957.5937939286))",1,0.3389615884592579,2165.0000000225527,2,0.221394153883759,frequency,1,-1,0.1175674345754989,0.1175674345754989
4672,"POLYGON ((4638167.107027098 3158956.8604562753, 4609300.0169653455 3158956.8604565724, 4594866.471934293 3183956.4937871895, 4609300.016964975 3208956.1271174178, 4638167.10702669 3208956.1271171365, 4652600.652057759 3183956.4937866125, 4638167.107027098 3158956.8604562753))",2,0.1870196211509474,2164.999999979262,2,0.190324096407627,frequency,0,0,-0.003304475256679623,0.003304475256679623
4673,"POLYGON ((4638167.10702669 3208956.1271171365, 4609300.016964975 3208956.1271174178, 4594866.471933948 3233955.7604487957, 4609300.016964619 3258955.393778792, 4638167.107026298 3258955.393778528, 4652600.65205734 3233955.7604482397, 4638167.10702669 3208956.1271171365))",3,0.2833731405055523,2165.0000000225527,3,0.243794947959366,frequency,0,0,0.0395781925461863,0.0395781925461863
4674,"POLYGON ((4638167.107026298 3258955.393778528, 4609300.016964619 3258955.393778792, 4594866.471933618 3283955.0271089314, 4609300.016964278 3308954.660438705, 4638167.107025923 3308954.6604384463, 4652600.65205694 3283955.0271083997, 4638167.107026298 3258955.393778528))",1,0.1729547650807388,2164.999999979262,1,0.248262977987464,frequency,0,0,-0.07530821290672521,0.07530821290672521
4675,"POLYGON ((4638167.107025923 3308954.6604384463, 4609300.016964278 3308954.660438705, 4594866.4719333025 3333954.293769611, 4609300.016963953 3358953.9270991725, 4638167.107025565 3358953.9270989224, 4652600.652056556 3333954.2937691044, 4638167.107025923 3308954.6604384463))",1,0.2743947243362406,2165.0000000225527,1,0.2582242141957407,frequency,0,0,0.016170510140499916,0.016170510140499916
4676,"POLYGON ((4638167.107025565 3358953.9270989224, 4609300.016963953 3358953.9270991725, 4594866.471933001 3383953.5604288448, 4609300.016963644 3408953.1937581967, 4638167.107025224 3408953.1937579573, 4652600.652056191 3383953.560428359, 4638167.107025565 3358953.9270989224))",3,0.331324789902079,2164.9999999792417,1,0.3135097469186459,frequency,2,2,0.01781504298343306,0.01781504298343306
4677,"POLYGON ((4638167.107025224 3408953.1937579573, 4609300.016963644 3408953.1937581967, 4594866.471932714 3433952.8270886554, 4609300.01696335 3458952.4604178, 4638167.1070249 3458952.460417572, 4652600.652055843 3433952.827088192, 4638167.107025224 3408953.1937579573))",2,0.4117283235264372,2165.0000000225723,1,0.3135824460761515,frequency,1,1,0.09814587745028569,0.09814587745028569
4682,"POLYGON ((4638167.107023772 3658949.527050049, 4609300.016962325 3658949.527050242, 4594866.471931499 3683949.160378711, 4609300.016962107 3708948.793707933, 4638167.107023531 3708948.7937077545, 4652600.652054367 3683949.160378349, 4638167.107023772 3658949.527050049))",1,0.4170326424534319,2165.0000000225527,1,0.3622563453935146,frequency,0,0,0.05477629705991732,0.05477629705991732
4683,"POLYGON ((4638167.107023531 3708948.7937077545, 4609300.016962107 3708948.793707933, 4594866.471931299 3733948.4270362216, 4609300.016961903 3758948.0603642846, 4638167.107023306 3758948.060364115, 4652600.652054123 3733948.427035888, 4638167.107023531 3708948.7937077545))",12,0.374847285923686,2164.999999979262,1,0.3155391131018235,frequency,1,-1,0.059308172821862515,0.059308172821862515
4684,"POLYGON ((4638167.107023306 3758948.060364115, 4609300.016961903 3758948.0603642846, 4594866.471931113 3783947.693692411, 4609300.016961714 3808947.327021313, 4638167.107023098 3808947.32702116, 4652600.652053896 3783947.6936920905, 4638167.107023306 3758948.060364115))",1,0.1573578791815862,2165.0000000225527,1,0.3172935844813558,frequency,0,0,-0.1599357052997696,0.1599357052997696
4685,"POLYGON ((4638167.107023098 3808947.32702116, 4609300.016961714 3808947.327021313, 4594866.47193094 3833946.9603492822, 4609300.016961538 3858946.593677048, 4638167.107022904 3858946.593676895, 4652600.652053686 3833946.9603489838, 4638167.107023098 3808947.32702116))",1,0.2463251377861625,2164.999999979262,1,0.2997585608868637,frequency,0,0,-0.053433423100701205,0.053433423100701205
4686,"POLYGON ((4638167.107022904 3858946.593676895, 4609300.016961538 3858946.593677048, 4594866.4719307795 3883946.227004865, 4609300.016961377 3908945.8603334804, 4638167.107022725 3908945.860333346, 4652600.652053491 3883946.2270045746, 4638167.107022904 3858946.593676895))",1,0.3066281318111175,2165.0000000225527,1,0.4424352481500717,frequency,0,0,-0.1358071163389542,0.1358071163389542
4687,"POLYGON ((4638167.107022725 3908945.860333346, 4609300.016961377 3908945.8603334804, 4594866.471930633 3933945.4936611466, 4609300.01696123 3958945.1269886326, 4638167.107022562 3958945.1269885055, 4652600.652053312 3933945.4936608863, 4638167.107022725 3908945.860333346))",12,0.2535470028748296,2164.999999979262,1,0.3019813986266479,frequency,1,-1,-0.04843439575181829,0.04843439575181829
4688,"POLYGON ((4638167.107022562 3958945.1269885055, 4609300.01696123 3958945.1269886326, 4594866.471930498 3983944.7603171743, 4609300.016961094 4008944.3936445336, 4638167.107022412 4008944.3936444167, 4652600.6520531485 3983944.7603169233, 4638167.107022562 3958945.1269885055))",12,0.200911304424425,2165.0000000225527,1,0.3035934615432975,frequency,1,-1,-0.10268215711887252,0.10268215711887252
4689,"POLYGON ((4638167.107022412 4008944.3936444167, 4609300.016961094 4008944.3936445336, 4594866.471930376 4033944.0269719446, 4609300.016960971 4058943.6602991885, 4638167.107022277 4058943.660299075, 4652600.652053 4033944.0269717043, 4638167.107022412 4008944.3936444167))",12,0.2128424704707313,2164.9999999792417,12,0.2039136103633916,frequency,0,0,0.008928860107339703,0.008928860107339703
4690,"POLYGON ((4638167.107022277 4058943.660299075, 4609300.016960971 4058943.6602991885, 4594866.471930267 4083943.293627465, 4609300.016960862 4108942.9269546038, 4638167.107022156 4108942.926954497, 4652600.652052865 4083943.293627258, 4638167.107022277 4058943.660299075))",12,0.1804261132420201,2165.0000000225723,12,0.184455994278849,frequency,0,0,-0.004029881036828914,0.004029881036828914
4691,"POLYGON ((4638167.107022156 4108942.926954497, 4609300.016960862 4108942.9269546038, 4594866.471930168 4133942.560281777, 4609300.016960764 4158942.193608796, 4638167.107022048 4158942.193608707, 4652600.652052745 4133942.560281571, 4638167.107022156 4108942.926954497))",5,0.2190844104499124,2164.9999999792417,1,0.1888948810165823,frequency,4,4,0.030189529433330087,0.030189529433330087
4692,"POLYGON ((4638167.107022048 4158942.193608707, 4609300.016960764 4158942.193608796, 4594866.471930081 4183941.826936869, 4609300.016960677 4208941.460263804, 4638167.107021951 4208941.460263719, 4652600.652052637 4183941.8269366873, 4638167.107022048 4158942.193608707))",5,0.2188969799391724,2165.0000000225723,11,0.1853690226168247,frequency,6,-6,0.0335279573223477,0.0335279573223477
4693,"POLYGON ((4638167.107021951 4208941.460263719, 4609300.016960677 4208941.460263804, 4594866.471930004 4233941.093590772, 4609300.016960602 4258940.726917605, 4638167.107021868 4258940.726917528, 4652600.652052544 4233941.093590597, 4638167.107021951 4208941.460263719))",3,0.1387903755763496,2164.9999999792417,11,0.1932877852262703,frequency,4,4,-0.0544974096499207,0.0544974096499207
4694,"POLYGON ((4638167.107021868 4258940.726917528, 4609300.016960602 4258940.726917605, 4594866.471929938 4283940.360245478, 4609300.016960537 4308939.993572236, 4638167.1070217965 4308939.993572164, 4652600.652052462 4283940.36024533, 4638167.107021868 4258940.726917528))",3,0.1932292489202139,2165.0000000225523,11,0.1698036249036949,frequency,4,4,0.023425624016518987,0.023425624016518987
4695,"POLYGON ((4638167.1070217965 4308939.993572164, 4609300.016960537 4308939.993572236, 4594866.471929881 4333939.626899025, 4609300.016960481 4358939.260226708, 4638167.107021735 4358939.260226639, 4652600.652052393 4333939.626898877, 4638167.1070217965 4308939.993572164))",5,0.1419997318438222,2165.0000000225527,4,0.145606514447653,frequency,1,1,-0.0036067826038307937,0.0036067826038307937
4696,"POLYGON ((4638167.107021735 4358939.260226639, 4609300.016960481 4358939.260226708, 4594866.471929832 4383938.893553421, 4609300.016960436 4408938.526880031, 4638167.107021685 4408938.5268799625, 4652600.652052334 4383938.89355329, 4638167.107021735 4358939.260226639))",3,0.1625228639031022,2164.999999979282,3,0.2305981291325146,frequency,0,0,-0.0680752652294124,0.0680752652294124
4697,"POLYGON ((4638167.107021685 4408938.5268799625, 4609300.016960436 4408938.526880031, 4594866.471929794 4433938.160206665, 4609300.0169604 4458937.793534209, 4638167.107021644 4458937.793534156, 4652600.652052286 4433938.160206548, 4638167.107021685 4408938.5268799625))",3,0.1491643979107311,2165.0000000225527,3,0.2159868467763604,frequency,0,0,-0.0668224488656293,0.0668224488656293
4698,"POLYGON ((4638167.107021644 4458937.793534156, 4609300.0169604 4458937.793534209, 4594866.471929764 4483937.426860778, 4609300.016960373 4508937.060187258, 4638167.107021614 4508937.060187208, 4652600.65205225 4483937.426860662, 4638167.107021644 4458937.793534156))",4,0.1484691710215935,2164.9999999792417,3,0.2431550727965325,frequency,1,1,-0.09468590177493902,0.09468590177493902
4699,"POLYGON ((4638167.107021614 4508937.060187208, 4609300.016960373 4508937.060187258, 4594866.471929742 4533936.69351377, 4609300.016960353 4558936.326841202, 4638167.107021592 4558936.326841154, 4652600.652052222 4533936.693513666, 4638167.107021614 4508937.060187208))",11,0.1545072312482164,2165.0000000225527,11,0.1853603458324461,frequency,0,0,-0.030853114584229707,0.030853114584229707
4700,"POLYGON ((4638167.107021592 4558936.326841154, 4609300.016960353 4558936.326841202, 4594866.471929727 4583935.960167658, 4609300.0169603415 4608935.593494033, 4638167.107021579 4608935.593493995, 4652600.652052203 4583935.960167563, 4638167.107021592 4558936.326841154))",3,0.2193597464758379,2164.999999979282,11,0.1776717515484449,frequency,4,4,0.041687994927393,0.041687994927393
4701,"POLYGON ((4638167.107021579 4608935.593493995, 4609300.0169603415 4608935.593494033, 4594866.471929721 4633935.226820432, 4609300.016960337 4658934.860147774, 4638167.107021573 4658934.860147749, 4652600.652052193 4633935.22682036, 4638167.107021579 4608935.593493995))",12,0.1602030702311492,2165.0000000225527,11,0.3790299361124297,frequency,1,1,-0.21882686588128047,0.21882686588128047
4702,"POLYGON ((4638167.107021573 4658934.860147749, 4609300.016960337 4658934.860147774, 4594866.471929719 4683934.493474141, 4609300.016960339 4708934.12680044, 4638167.107021575 4708934.126800404, 4652600.652052191 4683934.493474066, 4638167.107021573 4658934.860147749))",11,0.2693742336712605,2164.9999999792417,2,0.2348856504979319,frequency,3,-3,0.03448858317332862,0.03448858317332862
4703,"POLYGON ((4638167.107021575 4708934.126800404, 4609300.016960339 4708934.12680044, 4594866.471929724 4733933.76012776, 4609300.016960347 4758933.393454024, 4638167.107021583 4758933.393453996, 4652600.652052197 4733933.760127686, 4638167.107021575 4708934.126800404))",1,0.2599905388450011,2165.0000000225523,12,0.2681760007854585,frequency,1,1,-0.008185461940457384,0.008185461940457384
4704,"POLYGON ((4638167.107021583 4758933.393453996, 4609300.016960347 4758933.393454024, 4594866.4719297355 4783933.026780302, 4609300.016960362 4808932.660106542, 4638167.107021599 4808932.660106517, 4652600.65205221 4783933.026780243, 4638167.107021583 4758933.393453996))",3,0.5354840975161799,2164.999999979282,3,0.2326709781657249,frequency,0,0,0.30281311935045496,0.30281311935045496
4705,"POLYGON ((4638167.107021599 4808932.660106517, 4609300.016960362 4808932.660106542, 4594866.471929752 4833932.2934337845, 4609300.016960381 4858931.926760007, 4638167.1070216205 4858931.926759977, 4652600.652052229 4833932.29343373, 4638167.107021599 4808932.660106517))",11,0.2937405210519513,2165.0000000225527,3,0.2326709781657249,frequency,4,-4,0.0610695428862264,0.0610695428862264
4706,"POLYGON ((4638167.1070216205 4858931.926759977, 4609300.016960381 4858931.926760007, 4594866.471929773 4883931.560086224, 4609300.016960406 4908931.193412408, 4638167.1070216475 4908931.19341239, 4652600.6520522535 4883931.560086173, 4638167.1070216205 4858931.926759977))",1,0.399455917583568,2164.9999999792417,2,0.2544080918148066,frequency,1,-1,0.1450478257687614,0.1450478257687614
4707,"POLYGON ((4638167.1070216475 4908931.19341239, 4609300.016960406 4908931.193412408, 4594866.471929798 4933930.826739615, 4609300.016960434 4958930.460065788, 4638167.107021679 4958930.460065752, 4652600.652052284 4933930.826739564, 4638167.1070216475 4908931.19341239))",2,0.4294334975518778,2165.0000000225523,3,0.2434006632283027,frequency,1,-1,0.18603283432357512,0.18603283432357512
4708,"POLYGON ((4638167.107021679 4958930.460065752, 4609300.016960434 4958930.460065788, 4594866.471929827 4983930.093391973, 4609300.016960466 5008929.72671812, 4638167.1070217155 5008929.726718092, 4652600.652052319 4983930.093391923, 4638167.107021679 4958930.460065752))",1,0.3810528283290962,2164.999999979282,3,0.2617602014622791,frequency,2,-2,0.11929262686681713,0.11929262686681713
4709,"POLYGON ((4638167.1070217155 5008929.726718092, 4609300.016960466 5008929.72671812, 4594866.47192986 5033929.360045283, 4609300.0169605035 5058928.993371415, 4638167.107021755 5058928.993371395, 4652600.652052358 5033929.360045246, 4638167.1070217155 5008929.726718092))",9,0.2579354873606326,2165.0000000225527,3,0.2210366027404754,frequency,6,6,0.036898884620157196,0.036898884620157196
4710,"POLYGON ((4638167.107021755 5058928.993371395, 4609300.0169605035 5058928.993371415, 4594866.471929897 5083928.62669757, 4609300.016960542 5108928.2600237075, 4638167.107021797 5108928.260023682, 4652600.652052402 5083928.626697533, 4638167.107021755 5058928.993371395))",1,0.3066002565756366,2164.999999979241,2,0.1881490135472888,frequency,1,-1,0.11845124302834781,0.11845124302834781
4728,"POLYGON ((4681467.7421403965 1583979.9603670258, 4652600.652076981 1583979.9603676277, 4638167.107044985 1608979.593705395, 4652600.652076369 1633979.2270425598, 4681467.742139732 1633979.2270419602, 4695901.2871717615 1608979.5937041927, 4681467.7421403965 1583979.9603670258))",12,0.2709253870757651,2164.999999979252,3,0.2703307380114179,frequency,3,-3,0.0005946490643471969,0.0005946490643471969
4729,"POLYGON ((4681467.742139732 1633979.2270419602, 4652600.652076369 1633979.2270425598, 4638167.107044394 1658978.8603812475, 4652600.652075746 1683978.4937183238, 4681467.742139054 1683978.4937177252, 4695901.287171065 1658978.860380044, 4681467.742139732 1633979.2270419602))",3,0.4416679429580344,2165.000000022563,2,0.2637491316399053,frequency,1,1,0.1779188113181291,0.1779188113181291
4736,"POLYGON ((4681467.742134805 1983974.0937638837, 4652600.652071835 1983974.0937644765, 4638167.107040033 2008973.72710114, 4652600.652071167 2033973.3604381552, 4681467.742134079 2033973.3604375706, 4695901.287165915 2008973.727099961, 4681467.742134805 1983974.0937638837))",2,0.3112275193743085,2165.0000000225623,1,0.235760886426461,frequency,1,1,0.07546663294784747,0.07546663294784747
4737,"POLYGON ((4681467.742134079 2033973.3604375706, 4652600.652071167 2033973.3604381552, 4638167.107039393 2058972.99377462, 4652600.652070498 2083972.627110437, 4681467.742133353 2083972.6271098568, 4695901.287165159 2058972.9937734539, 4681467.742134079 2033973.3604375706))",11,0.2729602722697619,2164.9999999792512,10,0.3574433574940443,frequency,1,1,-0.08448308522428244,0.08448308522428244
4738,"POLYGON ((4681467.742133353 2083972.6271098568, 4652600.652070498 2083972.627110437, 4638167.107038754 2108972.2604476847, 4652600.65206983 2133971.8937832853, 4681467.7421326265 2133971.8937827135, 4695901.287164404 2108972.260446535, 4681467.742133353 2083972.6271098568))",10,0.2246117952467554,2165.0000000225523,2,0.2504600150911426,frequency,4,-4,-0.025848219844387177,0.025848219844387177
4739,"POLYGON ((4681467.7421326265 2133971.8937827135, 4652600.65206983 2133971.8937832853, 4638167.107038116 2158971.5271193185, 4652600.652069164 2183971.160454698, 4681467.742131903 2183971.1604541307, 4695901.28716365 2158971.527118177, 4681467.7421326265 2133971.8937827135))",10,0.287056571307266,2164.999999979262,2,0.2532116902073635,frequency,4,-4,0.03384488109990247,0.03384488109990247
4744,"POLYGON ((4681467.74212905 2383968.2271370646, 4652600.652066541 2383968.2271375954, 4638167.107034981 2408967.8604733935, 4652600.652065901 2433967.4938075673, 4681467.742128355 2433967.4938070457, 4695901.287159944 2408967.860472348, 4681467.74212905 2383968.2271370646))",2,0.2449437112872109,2165.0000000225523,11,0.3382697324010567,frequency,3,3,-0.09332602111384578,0.09332602111384578
4746,"POLYGON ((4681467.742127668 2483966.7604765105, 4652600.65206527 2483966.7604770195, 4638167.107033773 2508966.3938112846, 4652600.652064647 2533966.027144948, 4681467.742126992 2533966.0271444516, 4695901.287158516 2508966.393810281, 4681467.742127668 2483966.7604765105))",11,0.2107373171882054,2164.999999979262,11,0.3912025212756729,frequency,0,0,-0.1804652040874675,0.1804652040874675
4747,"POLYGON ((4681467.742126992 2533966.0271444516, 4652600.652064647 2533966.027144948, 4638167.107033184 2558965.6604789426, 4652600.652064035 2583965.2938133436, 4681467.742126327 2583965.2938128533, 4695901.287157818 2558965.6604779614, 4681467.742126992 2533966.0271444516))",10,0.3660968201388378,2165.0000000225527,10,0.3809624035674095,frequency,0,0,-0.014865583428571694,0.014865583428571694
4748,"POLYGON ((4681467.742126327 2583965.2938128533, 4652600.652064035 2583965.2938133436, 4638167.107032604 2608964.9271470625, 4652600.652063434 2633964.5604802016, 4681467.742125673 2633964.560479726, 4695901.287157132 2608964.927146104, 4681467.742126327 2583965.2938128533))",10,0.6009712675560102,2164.999999979262,10,0.3489669369437456,frequency,0,0,0.25200433061226457,0.25200433061226457
4749,"POLYGON ((4681467.742125673 2633964.560479726, 4652600.652063434 2633964.5604802016, 4638167.107032035 2658964.1938136476, 4652600.652062845 2683963.8271475243, 4681467.742125033 2683963.8271470596, 4695901.28715646 2658964.1938127084, 4681467.742125673 2633964.560479726))",1,0.1785393261340506,2165.0000000225527,10,0.229607572681044,frequency,3,3,-0.05106824654699341,0.05106824654699341
4750,"POLYGON ((4681467.742125033 2683963.8271470596, 4652600.652062845 2683963.8271475243, 4638167.107031478 2708963.4604806895, 4652600.65206227 2733963.0938133025, 4681467.742124407 2733963.093812852, 4695901.287155801 2708963.460479779, 4681467.742125033 2683963.8271470596))",1,0.3688281333398528,2164.999999979262,1,0.2693526674690491,frequency,0,0,0.09947546587080369,0.09947546587080369
4751,"POLYGON ((4681467.742124407 2733963.093812852, 4652600.65206227 2733963.0938133025, 4638167.107030934 2758962.7271462018, 4652600.652061707 2783962.3604795453, 4681467.742123795 2783962.360479108, 4695901.287155157 2758962.7271453096, 4681467.742124407 2733963.093812852))",10,0.2761594810910705,2165.0000000225527,1,0.3776499401405685,frequency,3,-3,-0.101490459049498,0.101490459049498
4752,"POLYGON ((4681467.742123795 2783962.360479108, 4652600.652061707 2783962.3604795453, 4638167.107030403 2808961.9938121685, 4652600.652061159 2833961.627144258, 4681467.742123199 2833961.6271438273, 4695901.287154528 2808961.9938113065, 4681467.742123795 2783962.360479108))",11,0.209153301029942,2164.999999979262,1,0.3158642820741496,frequency,2,-2,-0.10671098104420762,0.10671098104420762
4753,"POLYGON ((4681467.742123199 2833961.6271438273, 4652600.652061159 2833961.627144258, 4638167.107029885 2858961.260477607, 4652600.652060625 2883960.8938094308, 4681467.7421226185 2883960.893809012, 4695901.287153916 2858961.2604767685, 4681467.742123199 2833961.6271438273))",9,0.3187356755489822,2165.0000000225523,1,0.2479984445197454,frequency,4,-4,0.07073723102923679,0.07073723102923679
