hex_id,pred_peak_month,pred_peak_share,area_weight_km2,wind_peak_month,wind_peak_share,wind_profile_metric,circular_peak_month_difference,signed_peak_month_shift,peak_month_share_difference,abs_peak_month_share_difference
2673,11,0.5121952120988917,2164.9999999792612,1,0.3882757632220151,frequency,2,-2,0.12391944887687661,0.12391944887687661
2713,1,0.3459231626530238,2164.9999999792635,2,0.3163636633876749,frequency,1,-1,0.0295594992653489,0.0295594992653489
2714,12,0.3102421694348322,2165.0000000225746,12,0.24422917253247148,frequency,0,0,0.0660129969023607,0.0660129969023607
2724,4,0.4010187588386606,2165.0000000225746,1,0.2951262047220192,frequency,3,3,0.10589255411664139,0.10589255411664139
2725,3,0.4376906926227449,2165.000000022565,1,0.2163231472720679,frequency,2,2,0.22136754535067701,0.22136754535067701
2726,1,0.2331925372666108,2164.999999979274,1,0.26440593234460924,frequency,0,0,-0.031213395077998446,0.031213395077998446
2727,1,0.6777786007170972,2165.000000022565,2,0.44729072320931357,frequency,1,-1,0.2304878775077836,0.2304878775077836
2728,1,0.3514328250475138,2164.999999979274,12,0.36632151593475615,frequency,1,1,-0.014888690887242373,0.014888690887242373
2729,12,0.3482711827573275,2165.000000022565,1,0.2934737736136615,frequency,1,-1,0.05479740914366599,0.05479740914366599
2730,1,0.3291892080783767,2164.999999979274,12,0.26175452330658605,frequency,1,1,0.06743468477179065,0.06743468477179065
2731,1,0.3133286792200474,2165.000000022565,1,0.23786252035031016,frequency,0,0,0.07546615886973726,0.07546615886973726
2732,9,0.2500727706774209,2164.999999979274,12,0.24276830730038712,frequency,3,-3,0.007304463377033776,0.007304463377033776
2733,1,0.3459381248377687,2165.0000000225646,12,0.24455368212151238,frequency,1,1,0.10138444271625632,0.10138444271625632
2734,12,0.2777452343744447,2164.999999979274,12,0.30688262579575315,frequency,0,0,-0.029137391421308445,0.029137391421308445
2735,1,0.2525460055471777,2165.0000000225646,12,0.2557493490214386,frequency,1,1,-0.003203343474260878,0.003203343474260878
2736,10,0.2716782363545574,2164.999999979274,12,0.2617808972703155,frequency,2,-2,0.009897339084241896,0.009897339084241896
2737,9,0.2016219361490517,2165.0000000225646,12,0.2239940092700386,frequency,3,-3,-0.022372073120986907,0.022372073120986907
2738,2,0.3808577545109085,2164.999999979254,2,0.2119595051290765,frequency,0,0,0.16889824938183198,0.16889824938183198
2739,1,0.257834064029704,2165.000000022584,1,0.2600223396012695,frequency,0,0,-0.0021882755715655344,0.0021882755715655344
2740,9,0.2147940311111291,2165.000000022565,12,0.2545271992886416,frequency,3,-3,-0.03973316817751249,0.03973316817751249
2741,10,0.2076306967970328,2164.999999979274,1,0.22607072635568348,frequency,3,-3,-0.018440029558650678,0.018440029558650678
2742,12,0.4372035156478103,2165.000000022565,12,0.36304242015799915,frequency,0,0,0.07416109548981115,0.07416109548981115
2743,10,0.369305365683483,2164.999999979274,1,0.26356529914586707,frequency,3,-3,0.10574006653761592,0.10574006653761592
2746,12,0.4488139966983401,2165.000000022565,1,0.22537033344071342,frequency,1,-1,0.22344366325762668,0.22344366325762668
2747,11,0.22463149454261,2164.999999979274,2,0.2789690008230798,frequency,3,-3,-0.054337506280469794,0.054337506280469794
2748,12,0.4083313131995436,2165.0000000225646,2,0.29500364856520955,frequency,2,-2,0.11332766463433402,0.11332766463433402
2753,2,0.4069199361523584,2164.999999979254,11,0.2664387594548344,frequency,3,3,0.14048117669752397,0.14048117669752397
2754,1,0.2436591750995248,2165.000000022584,1,0.365421780215919,frequency,0,0,-0.12176260511639417,0.12176260511639417
2800,11,0.3159836115078303,2165.000000022563,2,0.40414761593729587,frequency,3,-3,-0.08816400442946559,0.08816400442946559
2801,1,0.2495803976616709,2164.9999999792517,2,0.2750282997927528,frequency,1,-1,-0.02544790213108189,0.02544790213108189
2808,1,0.4131492790887072,2164.9999999792512,1,0.29153710074649075,frequency,0,0,0.12161217834221644,0.12161217834221644
2812,11,0.2883121853849525,2164.9999999792512,10,0.24397815355728084,frequency,1,1,0.04433403182767168,0.04433403182767168
2813,10,0.4961658017675786,2165.0000000225523,2,0.24516216965928578,frequency,4,-4,0.2510036321082928,0.2510036321082928
2814,1,0.4045260428042644,2164.999999979262,2,0.19328606746623625,frequency,1,-1,0.21123997533802816,0.21123997533802816
2815,12,0.4281534444505593,2165.0000000225523,1,0.2579774881433111,frequency,1,-1,0.1701759563072482,0.1701759563072482
2816,11,0.3902997631321524,2164.999999979262,12,0.288946848113308,frequency,1,-1,0.10135291501884441,0.10135291501884441
2817,12,0.2869302035467747,2165.0000000225523,12,0.28855024074371655,frequency,0,0,-0.0016200371969418703,0.0016200371969418703
2818,1,0.1670325745287505,2164.999999979262,12,0.2714289313316855,frequency,1,1,-0.10439635680293499,0.10439635680293499
2819,2,0.3945761041741739,2165.0000000225523,10,0.1944613656817253,frequency,4,4,0.20011473849244857,0.20011473849244857
2820,12,0.2679296913160325,2165.0000000225527,10,0.23286055983554588,frequency,2,2,0.035069131480486626,0.035069131480486626
2821,3,0.3620905205789453,2164.999999979262,12,0.2641576255371895,frequency,3,3,0.09793289504175579,0.09793289504175579
2822,12,0.2455332737447961,2165.0000000225527,12,0.2957244978983565,frequency,0,0,-0.050191224153560365,0.050191224153560365
2823,1,0.3101140872142187,2164.999999979262,12,0.35367509189866925,frequency,1,1,-0.043561004684450566,0.043561004684450566
2824,2,0.2343451800071493,2165.0000000225527,12,0.28320369340792195,frequency,2,2,-0.04885851340077266,0.04885851340077266
2825,12,0.239232506465102,2164.999999979262,1,0.21586662552589173,frequency,1,-1,0.02336588093921027,0.02336588093921027
2826,2,0.2523327462944056,2165.0000000225527,12,0.25278717532740863,frequency,2,2,-0.0004544290330030232,0.0004544290330030232
2827,2,0.2915737914635486,2164.999999979262,1,0.24744029432716574,frequency,1,1,0.04413349713638287,0.04413349713638287
2828,10,0.199974752608374,2165.0000000225523,12,0.291642698969483,frequency,2,-2,-0.09166794636110903,0.09166794636110903
2829,5,0.2558702454651442,2164.999999979262,1,0.2704029202901885,frequency,4,4,-0.014532674825044278,0.014532674825044278
2830,3,0.2837271071183214,2165.0000000225523,12,0.3427604384145142,frequency,3,3,-0.059033331296192815,0.059033331296192815
2834,1,0.3682263655430799,2165.0000000225523,1,0.22779622122721394,frequency,0,0,0.14043014431586598,0.14043014431586598
2836,2,0.5241316371324983,2164.999999979262,2,0.22482175864800635,frequency,0,0,0.299309878484492,0.299309878484492
2837,2,0.4618821201104927,2165.0000000225527,2,0.2659957932424759,frequency,0,0,0.19588632686801677,0.19588632686801677
2889,1,0.4447821246850919,2165.0000000225623,1,0.29421308615008634,frequency,0,0,0.15056903853500553,0.15056903853500553
2896,6,0.2388506505025328,2164.9999999792517,1,0.24837010542463353,frequency,5,5,-0.00951945492210074,0.00951945492210074
2900,2,0.314297370864484,2165.0000000225527,2,0.2642845258523285,frequency,0,0,0.05001284501215553,0.05001284501215553
2901,3,0.3770371801441107,2164.999999979262,2,0.21204391505691114,frequency,1,1,0.16499326508719955,0.16499326508719955
2902,1,0.2738446849527821,2165.0000000225527,11,0.2527027489750877,frequency,2,2,0.02114193597769437,0.02114193597769437
2903,1,0.6001764592453284,2164.999999979262,2,0.2443256604120114,frequency,1,-1,0.35585079883331694,0.35585079883331694
2904,12,0.296086107524091,2165.0000000225527,1,0.2501973021833723,frequency,1,-1,0.04588880534071865,0.04588880534071865
2905,1,0.4028569019852996,2164.999999979262,12,0.2901662474694804,frequency,1,1,0.11269065451581922,0.11269065451581922
2906,2,0.2799055137026793,2165.0000000225527,12,0.392021636354601,frequency,2,2,-0.11211612265192172,0.11211612265192172
2907,11,0.3400145560806914,2164.999999979262,1,0.22175000401796974,frequency,2,-2,0.11826455206272168,0.11826455206272168
2908,12,0.2364957789990873,2165.0000000225527,1,0.22175000401796974,frequency,1,-1,0.014745774981117565,0.014745774981117565
2909,1,0.2544884396628456,2164.999999979262,12,0.2765682462773705,frequency,1,1,-0.022079806614524855,0.022079806614524855
2910,12,0.2890620618974315,2165.0000000225527,12,0.27781760445050635,frequency,0,0,0.011244457446925149,0.011244457446925149
2911,8,0.2717654215439305,2164.999999979262,12,0.30877500248780976,frequency,4,-4,-0.03700958094387924,0.03700958094387924
2912,2,0.3889476397045909,2165.0000000225527,12,0.2866584567515158,frequency,2,2,0.1022891829530751,0.1022891829530751
2913,10,0.249177926842329,2164.9999999792417,12,0.25514234911730327,frequency,2,-2,-0.005964422274974263,0.005964422274974263
2914,1,0.2120099592008856,2165.0000000225723,12,0.2681912063764039,frequency,1,1,-0.05618124717551831,0.05618124717551831
2915,8,0.3164710702503393,2165.0000000225527,12,0.2845083564151918,frequency,4,-4,0.03196271383514754,0.03196271383514754
2916,9,0.2578519840263163,2164.999999979262,12,0.27752555337318835,frequency,3,-3,-0.019673569346872033,0.019673569346872033
2917,12,0.1863530217721558,2165.0000000225527,12,0.4117322349843952,frequency,0,0,-0.22537921321223942,0.22537921321223942
2918,12,0.334025046525794,2164.999999979262,12,0.39132452647438654,frequency,0,0,-0.057299479948592524,0.057299479948592524
2919,2,0.4052101795247065,2165.0000000225527,1,0.28481881775149837,frequency,1,1,0.12039136177320814,0.12039136177320814
2920,2,0.3974640268793035,2164.999999979262,1,0.2600223396012696,frequency,1,1,0.1374416872780339,0.1374416872780339
2925,1,0.2571991854753636,2165.0000000225527,2,0.2880444956683936,frequency,1,-1,-0.030845310193029996,0.030845310193029996
2976,1,0.3136419684873182,2164.9999999792517,1,0.2969283531925989,frequency,0,0,0.016713615294719264,0.016713615294719264
2983,5,0.6400229031983987,2164.9999999792512,11,0.2701580664296655,frequency,6,-6,0.3698648367687332,0.3698648367687332
2988,12,0.3091995587207827,2165.0000000225523,11,0.2692526150389094,frequency,1,1,0.03994694368187329,0.03994694368187329
2989,3,0.34850262164877,2164.999999979262,2,0.24849687700659623,frequency,1,1,0.10000574464217377,0.10000574464217377
2991,1,0.2923666013001132,2164.999999979262,12,0.29895117359493295,frequency,1,1,-0.006584572294819735,0.006584572294819735
2992,3,0.2986066258348137,2165.0000000225523,10,0.25801052637180766,frequency,5,5,0.04059609946300602,0.04059609946300602
2993,12,0.3885164307802892,2164.999999979262,12,0.31004884898781404,frequency,0,0,0.07846758179247515,0.07846758179247515
2994,12,0.4124589549120354,2165.0000000225523,3,0.2182326620350508,frequency,3,-3,0.1942262928769846,0.1942262928769846
2995,4,0.2479262906391216,2165.0000000225527,4,0.25298053798097037,frequency,0,0,-0.0050542473418487555,0.0050542473418487555
2996,2,0.2187657659475874,2164.999999979262,4,0.2385631550991111,frequency,2,-2,-0.01979738915152371,0.01979738915152371
2997,1,0.3231002189151559,2165.0000000225527,1,0.29833674491365336,frequency,0,0,0.024763474001502528,0.024763474001502528
2998,1,0.2835804821070966,2164.999999979262,12,0.2906495827585583,frequency,1,1,-0.007069100651461713,0.007069100651461713
2999,4,0.3469016436970322,2165.0000000225527,12,0.3216208148141128,frequency,4,4,0.02528082888291938,0.02528082888291938
3000,2,0.2188992790809845,2164.999999979262,12,0.2781102708490683,frequency,2,2,-0.05921099176808381,0.05921099176808381
3001,1,0.3230526517707072,2165.0000000225527,1,0.29059864749928027,frequency,0,0,0.03245400427142692,0.03245400427142692
3002,2,0.200918771378244,2164.999999979262,2,0.23071157476231066,frequency,0,0,-0.029792803384066674,0.029792803384066674
3003,5,0.309871153129456,2165.0000000225523,2,0.2880578145634867,frequency,3,3,0.021813338565969287,0.021813338565969287
3004,10,0.2010839241319822,2164.999999979262,12,0.24183587259129014,frequency,2,-2,-0.040751948459307935,0.040751948459307935
3005,2,0.273169329936259,2165.0000000225523,12,0.3241205385255907,frequency,2,2,-0.05095120858933172,0.05095120858933172
3006,12,0.3699246595077391,2164.999999979262,12,0.3404211745844134,frequency,0,0,0.029503484923325718,0.029503484923325718
3007,10,0.5302021718755539,2165.0000000225523,1,0.2721853566210842,frequency,3,-3,0.2580168152544697,0.2580168152544697
3008,2,0.4347594134081038,2164.999999979262,1,0.276083419056594,frequency,1,1,0.1586759943515098,0.1586759943515098
3012,11,0.2927812486797288,2165.0000000225527,2,0.29040774420651216,frequency,3,-3,0.002373504473216659,0.002373504473216659
3063,2,0.321198939784768,2164.9999999792512,2,0.41837452357625704,frequency,0,0,-0.09717558379148905,0.09717558379148905
3064,1,0.1949337970518794,2165.0000000225623,1,0.39663599746024975,frequency,0,0,-0.20170220040837034,0.20170220040837034
3071,2,0.2452723069093122,2164.9999999792517,11,0.22487378896268034,frequency,3,3,0.02039851794663186,0.02039851794663186
3079,3,0.1824508749994359,2165.0000000225527,10,0.2681760007854585,frequency,5,5,-0.0857251257860226,0.0857251257860226
3080,11,0.262451125986443,2164.999999979262,11,0.20352046787144368,frequency,0,0,0.05893065811499931,0.05893065811499931
3081,1,0.3096214144692913,2165.0000000225527,11,0.22519083175390456,frequency,2,2,0.08443058271538675,0.08443058271538675
3082,12,0.3451982164036937,2164.999999979262,10,0.2041611534005036,frequency,2,2,0.1410370630031901,0.1410370630031901
3083,4,0.2367338139314666,2165.0000000225527,2,0.22743178916212994,frequency,2,2,0.00930202476933667,0.00930202476933667
3084,8,0.2302992167843608,2164.999999979262,1,0.27566190476521396,frequency,5,-5,-0.04536268798085316,0.04536268798085316
3085,12,0.2259727577966496,2165.0000000225527,1,0.2929975307474752,frequency,1,-1,-0.0670247729508256,0.0670247729508256
3086,1,0.219061677780269,2164.999999979262,12,0.3522101673829193,frequency,1,1,-0.13314848960265033,0.13314848960265033
3087,2,0.2163533051318103,2165.0000000225527,12,0.25423040015102016,frequency,2,2,-0.037877095019209855,0.037877095019209855
3088,10,0.2405793298799475,2164.9999999792417,12,0.254833063515758,frequency,2,-2,-0.014253733635810506,0.014253733635810506
3089,2,0.2266418423009832,2165.0000000225723,12,0.26851854415955206,frequency,2,2,-0.04187670185856887,0.04187670185856887
3090,10,0.2929119538557627,2165.0000000225527,12,0.3084452598901989,frequency,2,-2,-0.0155333060344362,0.0155333060344362
3091,7,0.2182079662198842,2164.999999979262,2,0.26458758955547174,frequency,5,5,-0.04637962333558754,0.04637962333558754
3092,10,0.236667307751177,2165.0000000225527,12,0.27781760445050635,frequency,2,-2,-0.04115029669932935,0.04115029669932935
3093,1,0.3035505654762283,2164.999999979262,12,0.29130592341822187,frequency,1,1,0.012244642058006405,0.012244642058006405
3151,3,0.266487858499198,2164.9999999792517,11,0.23489979817367676,frequency,4,4,0.03158806032552122,0.03158806032552122
3167,8,0.2314910309851468,2165.0000000225523,3,0.2584367925612635,frequency,5,5,-0.026945761576116695,0.026945761576116695
3168,12,0.4278286194109583,2164.999999979262,3,0.24173695851514945,frequency,3,-3,0.18609166089580884,0.18609166089580884
3169,10,0.350715423776999,2165.0000000225523,2,0.2810341555194296,frequency,4,-4,0.06968126825756937,0.06968126825756937
3170,12,0.223012695439305,2165.0000000225527,10,0.2302580414590331,frequency,2,2,-0.007245346019728122,0.007245346019728122
3171,12,0.276675311504415,2164.999999979262,12,0.2650060610132511,frequency,0,0,0.011669250491163907,0.011669250491163907
3172,4,0.2079572621208928,2165.0000000225527,12,0.3621489748525071,frequency,4,4,-0.15419171273161428,0.15419171273161428
3173,1,0.3807744232515826,2164.999999979262,12,0.2638813057994901,frequency,1,1,0.11689311745209252,0.11689311745209252
3174,5,0.1943294778728363,2165.0000000225527,12,0.2899326049594129,frequency,5,5,-0.09560312708657662,0.09560312708657662
3175,1,0.2678069880467507,2164.999999979262,2,0.26518226063360933,frequency,1,-1,0.002624727413141348,0.002624727413141348
3176,12,0.2754790035607469,2165.0000000225527,2,0.2786470725693329,frequency,2,-2,-0.0031680690085860164,0.0031680690085860164
3177,10,0.2183369591913998,2164.999999979262,2,0.3331107552179787,frequency,4,-4,-0.11477379602657892,0.11477379602657892
3178,6,0.1883195972895785,2165.0000000225523,12,0.2554385909452532,frequency,6,-6,-0.06711899365567467,0.06711899365567467
3179,11,0.1774106863769594,2164.999999979262,2,0.3163797299958753,frequency,3,-3,-0.13896904361891593,0.13896904361891593
3180,12,0.2758493125273706,2165.0000000225523,12,0.2646996599065027,frequency,0,0,0.011149652620867923,0.011149652620867923
3182,1,0.2254031777572839,2165.0000000225523,2,0.2880578145634867,frequency,1,-1,-0.06265463680620281,0.06265463680620281
3184,1,0.2717748389987374,2165.0000000225523,1,0.2584829217513696,frequency,0,0,0.01329191724736778,0.01329191724736778
3238,12,0.3508556961763222,2164.9999999792512,2,0.35043406380446374,frequency,2,-2,0.00042163237185843805,0.00042163237185843805
3239,12,0.5229206107081501,2165.0000000225623,1,0.3979491003696836,frequency,1,-1,0.12497151033846648,0.12497151033846648
3254,2,0.2645498769585124,2165.0000000225527,3,0.2973887624296154,frequency,1,-1,-0.03283888547110303,0.03283888547110303
3255,5,0.2134216144255913,2164.999999979262,2,0.19248877770530498,frequency,3,3,0.020932836720286313,0.020932836720286313
3256,4,0.2405595671104839,2165.0000000225527,3,0.24424894676851575,frequency,1,1,-0.003689379658031844,0.003689379658031844
3257,11,0.2399095305912445,2164.999999979262,10,0.34106106267060776,frequency,1,1,-0.10115153207936325,0.10115153207936325
3258,12,0.3868708630002955,2165.0000000225527,10,0.2779071815617023,frequency,2,2,0.1089636814385932,0.1089636814385932
3259,11,0.2564005499407213,2164.999999979262,12,0.24252830726671987,frequency,1,-1,0.013872242674001445,0.013872242674001445
3260,10,0.2788330980362193,2165.0000000225527,12,0.3077743046623874,frequency,2,-2,-0.028941206626168114,0.028941206626168114
3261,9,0.1859396447950084,2164.999999979262,1,0.315153673912842,frequency,4,-4,-0.12921402911783358,0.12921402911783358
3262,5,0.2176741948310344,2165.0000000225527,12,0.2545833336068248,frequency,5,5,-0.036909138775790384,0.036909138775790384
3263,1,0.2349073741947321,2164.9999999792417,12,0.3223095953768205,frequency,1,1,-0.08740222118208843,0.08740222118208843
3264,2,0.2744437271550679,2165.0000000225723,12,0.3061708189407639,frequency,2,2,-0.03172709178569605,0.03172709178569605
3266,10,0.2392872835913674,2164.999999979262,2,0.3174356587548027,frequency,4,-4,-0.07814837516343529,0.07814837516343529
3267,12,0.2466152549484421,2165.0000000225527,12,0.22340771745234794,frequency,0,0,0.023207537496094166,0.023207537496094166
3268,11,0.3941885412721359,2164.999999979262,1,0.29619669038264573,frequency,2,-2,0.09799185088949014,0.09799185088949014
3269,1,0.2029698535801456,2165.0000000225527,2,0.3163636633876749,frequency,1,-1,-0.1133938098075293,0.1133938098075293
3270,10,0.4677481738132027,2164.999999979262,1,0.2609410388699693,frequency,3,-3,0.20680713494323344,0.20680713494323344
3271,1,0.4772744602575923,2165.0000000225527,2,0.2648845913329164,frequency,1,-1,0.21238986892467587,0.21238986892467587
3326,1,0.3329234511883445,2164.9999999542574,1,0.35762200636381003,frequency,0,0,-0.024698555175465542,0.024698555175465542
3341,12,0.2830370212434327,2164.999999954268,2,0.21336420774065498,frequency,2,-2,0.06967281350277774,0.06967281350277774
3342,4,0.2893083655686627,2164.9999999975585,2,0.2648508075554339,frequency,2,2,0.024457558013228797,0.024457558013228797
3343,3,0.5176139620880412,2164.999999954268,11,0.2035509842810899,frequency,4,4,0.31406297780695136,0.31406297780695136
3344,10,0.2481061128103868,2164.9999999975585,11,0.23512102158027506,frequency,1,-1,0.01298509123011174,0.01298509123011174
3345,3,0.2102385723325609,2164.999999997559,10,0.3303553240403923,frequency,5,5,-0.1201167517078314,0.1201167517078314
3346,10,0.2097258784058786,2164.999999954268,1,0.27866116193643425,frequency,3,-3,-0.06893528353055564,0.06893528353055564
3347,9,0.1308456007505959,2164.999999997559,1,0.35011702194952243,frequency,4,-4,-0.21927142119892654,0.21927142119892654
3348,12,0.1546823781515289,2164.999999954268,1,0.29827094212788036,frequency,1,-1,-0.14358856397635145,0.14358856397635145
3349,2,0.2648554277014207,2164.999999997559,2,0.26518226063360933,frequency,0,0,-0.0003268329321886587,0.0003268329321886587
3350,12,0.1819637128614591,2164.999999954268,1,0.2771302945786569,frequency,1,-1,-0.0951665817171978,0.0951665817171978
3351,2,0.2689078496566077,2164.999999997559,12,0.33747896987012443,frequency,2,2,-0.06857112021351675,0.06857112021351675
3352,2,0.2165903823999405,2164.999999954268,12,0.3394649122148954,frequency,2,2,-0.12287452981495489,0.12287452981495489
3353,2,0.3354037336863121,2164.9999999975585,2,0.2847473952622368,frequency,0,0,0.0506563384240753,0.0506563384240753
3354,2,0.2326613147714986,2164.999999954268,2,0.25510086881311483,frequency,0,0,-0.02243955404161624,0.02243955404161624
3355,1,0.2453214276656393,2164.9999999975585,2,0.2962252381437586,frequency,1,-1,-0.050903810478119316,0.050903810478119316
3356,2,0.355085426847505,2164.999999954268,2,0.27518710234187005,frequency,0,0,0.07989832450563494,0.07989832450563494
3357,1,0.3715969240849533,2164.9999999975585,2,0.33565162247386926,frequency,1,-1,0.03594530161108406,0.03594530161108406
3358,1,0.3831587932076777,2164.999999954268,1,0.2838329523134881,frequency,0,0,0.09932584089418961,0.09932584089418961
3359,2,0.6001798505560576,2164.9999999975585,1,0.283164330610016,frequency,1,1,0.3170155199460416,0.3170155199460416
3360,2,0.5171376706858468,2164.999999997559,1,0.30492893495397094,frequency,1,1,0.21220873573187587,0.21220873573187587
3361,6,0.24626446109213,2164.999999954268,1,0.23887246535794743,frequency,5,5,0.00739199573418256,0.00739199573418256
3414,2,0.3731260402613346,2164.999999997557,1,0.44075979466210363,frequency,1,1,-0.06763375440076902,0.06763375440076902
3428,3,0.3414923476309159,2164.999999954256,4,0.2903438668524085,frequency,1,-1,0.05114848077850742,0.05114848077850742
3429,11,0.3132422111522918,2164.9999999975466,2,0.2641265350377157,frequency,3,-3,0.04911567611457607,0.04911567611457607
3430,3,0.2636324502525611,2164.999999954256,11,0.21798028564600622,frequency,4,4,0.045652164606554885,0.045652164606554885
3431,11,0.3181377638908622,2164.9999999975466,10,0.3038600235184806,frequency,1,1,0.014277740372381553,0.014277740372381553
3432,9,0.3126233891086691,2164.999999954256,12,0.3530509423399888,frequency,3,-3,-0.04042755323131969,0.04042755323131969
3433,12,0.3638230175430061,2164.9999999975466,12,0.39193250534091323,frequency,0,0,-0.028109487797907118,0.028109487797907118
3434,4,0.2477961969950855,2164.999999954256,2,0.3089152192086197,frequency,2,2,-0.061119022213534185,0.061119022213534185
3435,1,0.2324216047831636,2164.9999999975466,2,0.30972614301097173,frequency,1,-1,-0.07730453822780814,0.07730453822780814
3436,1,0.2074966843970632,2164.999999954256,2,0.3513035656445414,frequency,1,-1,-0.1438068812474782,0.1438068812474782
3437,12,0.2329293576452538,2164.9999999975466,2,0.27678878627217784,frequency,2,-2,-0.043859428626924046,0.043859428626924046
3438,12,0.2785691791586677,2164.999999954236,1,0.3286631011612059,frequency,1,-1,-0.050093922002538205,0.050093922002538205
3439,4,0.2429205821071574,2164.999999997567,2,0.2877584370329854,frequency,2,2,-0.044837854925828036,0.044837854925828036
3440,2,0.4354453365860853,2164.9999999975466,2,0.33497096165184453,frequency,0,0,0.10047437493424077,0.10047437493424077
3441,10,0.2553121139070475,2164.999999954256,2,0.2886450678217593,frequency,4,-4,-0.033332953914711805,0.033332953914711805
3442,12,0.3543995963042419,2164.9999999975466,2,0.2954365419677726,frequency,2,-2,0.05896305433646931,0.05896305433646931
3443,1,0.2846766306884724,2164.999999954256,2,0.38120247351781184,frequency,1,-1,-0.09652584282933946,0.09652584282933946
3444,1,0.4246200475513434,2164.9999999975466,2,0.3160025956207251,frequency,1,-1,0.10861745193061834,0.10861745193061834
3445,1,0.3558815484002672,2164.999999954256,2,0.3327104727205939,frequency,1,-1,0.023171075679673303,0.023171075679673303
3446,2,0.2178885226481467,2164.9999999975466,2,0.2657796108267263,frequency,0,0,-0.047891088178579594,0.047891088178579594
3447,2,0.4144715941336241,2164.999999954256,2,0.28834446902317695,frequency,0,0,0.12612712511044716,0.12612712511044716
3448,2,0.5430783323462205,2164.9999999975466,2,0.2276270755196625,frequency,0,0,0.315451256826558,0.315451256826558
3449,4,0.2811759195525901,2164.999999954256,12,0.21168832161168244,frequency,4,4,0.06948759794090764,0.06948759794090764
3501,2,0.3275061448267625,2164.9999999792512,2,0.3149720875687021,frequency,0,0,0.012534057258060394,0.012534057258060394
3502,1,0.3498927036512395,2165.000000022563,11,0.29751019370046533,frequency,2,2,0.05238250995077415,0.05238250995077415
3516,11,0.2659600049113536,2164.9999999792612,11,0.3422348975887996,frequency,0,0,-0.07627489267744603,0.07627489267744603
3517,3,0.3525298674507949,2165.0000000225523,2,0.2648733291161556,frequency,1,1,0.08765653833463932,0.08765653833463932
3518,2,0.2140460211258594,2164.9999999792612,2,0.2460044265771848,frequency,0,0,-0.03195840545132539,0.03195840545132539
3519,9,0.4095021957418804,2165.0000000225523,12,0.445898608823012,frequency,3,-3,-0.03639641308113162,0.03639641308113162
3520,12,0.3547946982761986,2165.0000000225523,12,0.38399536097419545,frequency,0,0,-0.02920066269799687,0.02920066269799687
3521,12,0.2684117474076484,2164.9999999792612,12,0.3054458684625526,frequency,0,0,-0.03703412105490422,0.03703412105490422
3522,5,0.2859490641664571,2165.0000000225523,1,0.26901822842784756,frequency,4,4,0.01693083573860954,0.01693083573860954
3523,12,0.2192956889252252,2164.9999999792612,2,0.2754487014268506,frequency,2,-2,-0.05615301250162538,0.05615301250162538
3524,11,0.2224800956336621,2165.0000000225523,2,0.2793067000146313,frequency,3,-3,-0.0568266043809692,0.0568266043809692
3525,2,0.278844835745196,2164.9999999792612,1,0.3840228196041145,frequency,1,1,-0.10517798385891852,0.10517798385891852
3526,2,0.3094338792405657,2165.0000000225523,12,0.2899326049594128,frequency,2,2,0.01950127428115289,0.01950127428115289
3527,12,0.2107893765159442,2164.9999999792612,2,0.3349709616518444,frequency,2,-2,-0.12418158513590022,0.12418158513590022
3528,2,0.2079442122337037,2165.0000000225523,2,0.25526960973278034,frequency,0,0,-0.04732539749907663,0.04732539749907663
3529,2,0.1927632277005998,2164.9999999792612,2,0.2644556955285077,frequency,0,0,-0.07169246782790786,0.07169246782790786
3530,2,0.497834923951414,2165.0000000225523,2,0.2640329821931245,frequency,0,0,0.2338019417582895,0.2338019417582895
3531,2,0.3590654787145282,2164.9999999792612,2,0.3203540783894035,frequency,0,0,0.03871140032512471,0.03871140032512471
3532,2,0.4221893750756897,2165.0000000225523,2,0.3021915453331685,frequency,0,0,0.11999782974252121,0.11999782974252121
3533,1,0.3226865402700485,2164.9999999792612,2,0.2964850419271777,frequency,1,-1,0.026201498342870833,0.026201498342870833
3534,1,0.3456260700281149,2165.0000000225523,2,0.2964850419271777,frequency,1,-1,0.049141028100937234,0.049141028100937234
3535,2,0.320137324477642,2165.0000000225523,2,0.26463142288343816,frequency,0,0,0.05550590159420382,0.05550590159420382
3536,2,0.5977227710954373,2164.9999999792612,2,0.2648733291161556,frequency,0,0,0.3328494419792817,0.3328494419792817
3554,11,0.346236361124571,2165.0000000225523,1,0.4622183294848316,frequency,2,-2,-0.11598196836026059,0.11598196836026059
3588,11,0.2993902941063034,2164.9999999792517,1,0.25802671170836655,frequency,2,-2,0.04136358239793686,0.04136358239793686
3589,1,0.3425540172771932,2165.000000022563,1,0.25752305892014626,frequency,0,0,0.08503095835704694,0.08503095835704694
3603,5,0.3092251784011732,2164.9999999792612,12,0.3264210331420107,frequency,5,5,-0.017195854740837513,0.017195854740837513
3604,12,0.2221968134770638,2165.0000000225523,11,0.3011261628855884,frequency,1,1,-0.07892934940852461,0.07892934940852461
3605,1,0.2136719819187326,2164.9999999792612,10,0.323693102451838,frequency,3,3,-0.11002112053310542,0.11002112053310542
3606,1,0.2426745471917172,2165.0000000225523,1,0.29476539242140654,frequency,0,0,-0.05209084522968935,0.05209084522968935
3607,12,0.6485545981509699,2164.9999999792612,1,0.2619413008480116,frequency,1,-1,0.38661329730295835,0.38661329730295835
